# --- Training Hyperparameters ---
# train_file: data/mT5_train_v4.jsonl
# valid_file: data/mT5_val_mini_v4.jsonl
# output_dir: output_v5
# model_name: google/mt5-base
# adapter_path: None
# save_total_limit: 100
# optim: adamw_torch
# epochs: 3
# train_batch_size: 8
# eval_batch_size: 8
# grad_accum_steps: 8
# eval_accum_steps: 1
# lr_scheduler_type: linear
# learning_rate: 0.0001
# warmup_ratio: 0.05
# weight_decay: 0.1
# label_smoothing_factor: 0.1
# max_grad_norm: 10.0
# max_source_length: 128
# max_target_length: 128
# eval_steps: 500
# save_steps: 500
# lora_r: 32
# lora_alpha: 32
# lora_dropout: 0.2
# target_modules: ['q', 'v', 'k', 'o', 'wi_0', 'wi_1', 'wo']
# focal_gamma: 2.0
# --------------------------------
1.3483,4.0976,9.8e-05,0.2147460112883872,3020
1.1704,7.1285,9.8e-05,0.21616817030354207,3040
1.3917,4.7864,9.8e-05,0.21759032931869696,3060
1.1281,4.7458,9.8e-05,0.21901248833385184,3080
1.2756,7.4021,9.8e-05,0.22043464734900672,3100
1.2876,3.869,9.7e-05,0.22185680636416158,3120
1.1492,4.1078,9.7e-05,0.22327896537931646,3140
1.3726,4.8963,9.7e-05,0.22470112439447135,3160
1.1348,4.1746,9.7e-05,0.22612328340962623,3180
1.2683,5.4783,9.7e-05,0.2275454424247811,3200
1.3054,3.7826,9.7e-05,0.228967601439936,3220
1.1618,4.5231,9.7e-05,0.23038976045509088,3240
1.3565,4.4844,9.7e-05,0.23181191947024576,3260
1.1438,15.4722,9.7e-05,0.23323407848540065,3280
1.2436,5.22,9.7e-05,0.23465623750055553,3300
1.3008,4.1164,9.7e-05,0.23607839651571041,3320
1.1487,4.2785,9.7e-05,0.2375005555308653,3340
1.3823,5.1787,9.7e-05,0.23892271454602018,3360
1.0905,4.8183,9.7e-05,0.24034487356117507,3380
1.2269,7.7654,9.7e-05,0.24176703257632995,3400
1.2258,6.7363,9.7e-05,0.24318919159148483,3420
1.12,4.2488,9.7e-05,0.24461135060663972,3440
1.3309,4.5755,9.7e-05,0.2460335096217946,3460
1.0677,4.1434,9.7e-05,0.24745566863694946,3480
1.2301,4.2718,9.7e-05,0.24887782765210434,3500
3.9907,16.0366,48.2847,91.0913,129.0848,7.747,0.968,0.24887782765210434,3500
1.2518,4.0227,9.6e-05,0.2502999866672592,3520
1.0985,4.238,9.6e-05,0.25172214568241413,3540
1.3452,5.6511,9.6e-05,0.253144304697569,3560
1.0742,4.4687,9.6e-05,0.2545664637127239,3580
1.2273,5.1391,9.6e-05,0.25598862272787876,3600
1.2823,4.1948,9.6e-05,0.25741078174303367,3620
1.1032,4.6622,9.6e-05,0.2588329407581885,3640
1.2867,4.1437,9.6e-05,0.26025509977334343,3660
1.0939,4.733,9.6e-05,0.2616772587884983,3680
1.1812,6.4326,9.6e-05,0.26309941780365315,3700
1.199,4.2326,9.6e-05,0.26452157681880806,3720
1.0822,14.5012,9.6e-05,0.2659437358339629,3740
1.3224,9.6359,9.6e-05,0.2673658948491178,3760
1.064,6.2283,9.6e-05,0.2687880538642727,3780
1.1626,4.553,9.6e-05,0.2702102128794276,3800
1.1984,3.944,9.6e-05,0.27163237189458245,3820
1.0885,4.2768,9.6e-05,0.27305453090973736,3840
1.291,7.2313,9.6e-05,0.2744766899248922,3860
1.0333,4.2183,9.6e-05,0.2758988489400471,3880
1.1497,5.2953,9.6e-05,0.277321007955202,3900
1.1738,4.8509,9.5e-05,0.2787431669703569,3920
1.0556,4.4162,9.5e-05,0.28016532598551175,3940
1.2927,4.2488,9.5e-05,0.28158748500066666,3960
1.0014,3.8704,9.5e-05,0.2830096440158215,3980
1.1567,4.9453,9.5e-05,0.2844318030309764,4000
3.9303,12.5493,47.0847,91.0913,129.74,7.708,0.963,0.2844318030309764,4000
1.1788,4.3139,9.5e-05,0.2858539620461313,4020
1.0094,4.4929,9.5e-05,0.28727612106128614,4040
1.2736,4.7271,9.5e-05,0.28869828007644105,4060
1.0526,5.1351,9.5e-05,0.2901204390915959,4080
1.1387,5.0702,9.5e-05,0.2915425981067508,4100
1.1552,4.2204,9.5e-05,0.2929647571219057,4120
1.0323,4.3693,9.5e-05,0.2943869161370606,4140
1.2658,4.4634,9.5e-05,0.29580907515221544,4160
0.9835,4.0932,9.5e-05,0.29723123416737035,4180
1.1378,5.3436,9.5e-05,0.2986533931825252,4200
1.1908,4.5292,9.5e-05,0.3000755521976801,4220
1.0041,4.4565,9.5e-05,0.301497711212835,4240
1.2468,4.23,9.5e-05,0.3029198702279899,4260
1.0072,4.8806,9.5e-05,0.30434202924314474,4280
1.1027,5.3141,9.5e-05,0.30576418825829965,4300
1.1548,4.3345,9.4e-05,0.3071863472734545,4320
1.0022,4.4335,9.4e-05,0.3086085062886094,4340
1.2129,4.4406,9.4e-05,0.3100306653037643,4360
0.9678,3.9577,9.4e-05,0.3114528243189192,4380
1.0969,4.9132,9.4e-05,0.31287498333407404,4400
1.1284,4.4741,9.4e-05,0.3142971423492289,4420
0.9945,5.0799,9.4e-05,0.3157193013643838,4440
1.2089,3.8608,9.4e-05,0.31714146037953866,4460
0.9854,4.8536,9.4e-05,0.3185636193946936,4480
1.0709,5.1739,9.4e-05,0.31998577840984843,4500
3.8536,7.4619,48.5693,91.0913,134.8197,7.417,0.927,0.31998577840984843,4500
1.1079,4.0448,9.4e-05,0.32140793742500334,4520
0.9968,3.9931,9.4e-05,0.3228300964401582,4540
1.2073,5.1619,9.4e-05,0.3242522554553131,4560
0.9581,4.2444,9.4e-05,0.32567441447046797,4580
1.0735,5.3695,9.4e-05,0.3270965734856229,4600
1.0304,4.0003,9.4e-05,0.32851873250077773,4620
0.9665,4.2165,9.4e-05,0.32994089151593264,4640
1.2085,4.2325,9.4e-05,0.3313630505310875,4660
0.9519,4.4572,9.4e-05,0.3327852095462424,4680
1.0675,5.3124,9.4e-05,0.33420736856139727,4700
1.0769,4.0853,9.3e-05,0.3356295275765522,4720
0.9588,4.5679,9.3e-05,0.33705168659170703,4740
1.1789,3.9632,9.3e-05,0.33847384560686194,4760
0.9373,4.6637,9.3e-05,0.3398960046220168,4780
1.0854,5.2305,9.3e-05,0.34131816363717166,4800
1.0654,3.862,9.3e-05,0.34274032265232657,4820
0.9493,4.0933,9.3e-05,0.3441624816674814,4840
1.1677,3.8604,9.3e-05,0.34558464068263633,4860
0.9081,4.1119,9.3e-05,0.3470067996977912,4880
1.0686,4.77,9.3e-05,0.3484289587129461,4900
1.0519,5.2276,9.3e-05,0.34985111772810096,4920
0.9399,4.3366,9.3e-05,0.35127327674325587,4940
1.2007,4.8566,9.3e-05,0.3526954357584107,4960
0.93,3.9483,9.3e-05,0.35411759477356564,4980
0.9959,4.6008,9.3e-05,0.3555397537887205,5000
3.7996,21.2006,49.627,91.0913,124.259,8.048,1.006,0.3555397537887205,5000
